customer_id,as_of_date,current,d_1_30,d_31_60,d_61_90,over_90,total
CUST-00001,2025-12-31,0.0,0.0,0.0,0.0,105.03,105.03
CUST-00002,2025-12-31,0.0,0.0,461.73,0.0,1681.19,2142.92
CUST-00003,2025-12-31,0.0,0.0,0.0,0.0,87.57,87.57
CUST-00004,2025-12-31,0.0,0.0,0.0,4.89,1287.21,1292.1
CUST-00005,2025-12-31,0.0,0.0,0.0,0.0,245.84,245.84
CUST-00006,2025-12-31,4390.55,0.0,0.0,0.0,4799.48,9190.03
CUST-00007,2025-12-31,3279.63,0.0,0.0,0.0,9514.09,12793.72
CUST-00008,2025-12-31,0.0,0.0,0.0,0.0,1627.94,1627.94
CUST-00009,2025-12-31,2486.21,0.0,0.0,0.0,2119.54,4605.75
CUST-00010,2025-12-31,0.0,0.0,0.0,0.0,597.42,597.42
CUST-00011,2025-12-31,0.0,0.0,0.0,0.0,623.73,623.73
CUST-00012,2025-12-31,0.0,0.0,0.0,0.0,1082.15,1082.15
CUST-00013,2025-12-31,0.0,0.0,269.64,0.0,127.85,397.49
CUST-00014,2025-12-31,0.0,0.0,0.0,0.0,1478.5,1478.5
CUST-00016,2025-12-31,0.0,0.0,462.64,0.0,556.97,1019.61
CUST-00017,2025-12-31,0.0,175.25,0.0,4874.61,8405.99,13455.85
CUST-00018,2025-12-31,0.0,0.0,0.0,0.0,3175.08,3175.08
CUST-00020,2025-12-31,0.0,0.0,2666.51,0.0,593.64,3260.15
CUST-00022,2025-12-31,0.0,0.0,1734.41,122.44,0.0,1856.85
CUST-00023,2025-12-31,0.0,0.0,0.0,2477.97,726.46,3204.43
CUST-00024,2025-12-31,0.0,0.0,0.0,162.76,656.9,819.66
CUST-00026,2025-12-31,0.0,0.0,125.15,0.0,843.49,968.64
CUST-00027,2025-12-31,1085.98,0.0,0.0,0.0,0.0,1085.98
CUST-00028,2025-12-31,0.0,0.0,0.0,0.0,1019.56,1019.56
CUST-00030,2025-12-31,0.0,0.0,0.0,0.0,4557.54,4557.54
CUST-00031,2025-12-31,0.0,0.0,677.51,309.62,346.6,1333.73
CUST-00033,2025-12-31,0.0,807.89,0.0,0.0,4389.97,5197.86
CUST-00034,2025-12-31,0.0,0.0,0.0,0.0,1459.87,2694.43
CUST-00035,2025-12-31,0.0,0.0,346.29,967.9,238.87,1553.06
CUST-00036,2025-12-31,457.81,0.0,0.0,0.0,642.75,1100.56
CUST-00037,2025-12-31,0.0,0.0,0.0,0.0,586.39,586.39
CUST-00038,2025-12-31,88.83,0.0,0.0,0.0,0.0,88.83
CUST-00040,2025-12-31,0.0,0.0,340.96,0.0,1252.95,1593.91
CUST-00041,2025-12-31,0.0,375.59,0.0,0.0,0.0,375.59
CUST-00042,2025-12-31,0.0,0.0,0.0,0.0,1190.08,1190.08
CUST-00043,2025-12-31,0.0,0.0,161.07,0.0,929.47,1090.54
CUST-00044,2025-12-31,0.0,0.0,0.0,0.0,3281.61,3281.61
CUST-00046,2025-12-31,0.0,0.0,0.0,0.0,1422.91,1422.91
CUST-00047,2025-12-31,0.0,0.0,0.0,0.0,1690.58,1690.58
CUST-00048,2025-12-31,0.0,186.44,0.0,0.0,532.46,718.9
CUST-00049,2025-12-31,0.0,674.9,0.0,52.65,1097.29,1824.84
CUST-00050,2025-12-31,0.0,0.0,0.0,0.0,3766.96,3766.96
CUST-00051,2025-12-31,0.0,0.0,0.0,0.0,1781.88,1781.88
CUST-00052,2025-12-31,0.0,0.0,0.0,0.0,56.13,56.13
CUST-00053,2025-12-31,0.0,131.92,0.0,0.0,394.55,526.47
CUST-00054,2025-12-31,0.0,0.0,0.0,0.0,1020.01,1020.01
CUST-00055,2025-12-31,0.0,0.0,1178.33,0.0,0.0,1178.33
CUST-00056,2025-12-31,0.0,0.0,0.0,0.0,170.05,170.05
CUST-00057,2025-12-31,3014.76,0.0,0.0,0.0,1101.34,4116.1
CUST-00058,2025-12-31,1702.04,0.0,0.0,0.0,2745.25,4447.29
CUST-00059,2025-12-31,0.0,0.0,0.0,0.0,73.05,73.05
CUST-00060,2025-12-31,0.0,0.0,0.0,479.84,0.0,479.84
CUST-00067,2025-12-31,0.0,0.0,0.0,1960.71,0.0,1960.71
CUST-00068,2025-12-31,0.0,1006.32,0.0,0.0,1312.63,2318.95
CUST-00069,2025-12-31,0.0,0.0,0.0,0.0,1855.18,1855.18
CUST-00070,2025-12-31,0.0,0.0,0.0,0.0,2521.81,2521.81
CUST-00072,2025-12-31,0.0,0.0,0.0,0.0,355.13,355.13
CUST-00075,2025-12-31,0.0,600.02,895.81,625.19,0.0,2121.02
CUST-00076,2025-12-31,0.0,0.0,0.0,436.08,1049.71,1485.79
CUST-00077,2025-12-31,0.0,0.0,0.0,0.0,387.7,387.7
CUST-00078,2025-12-31,0.0,0.0,0.0,682.95,193.22,876.17
CUST-00079,2025-12-31,0.0,0.0,290.63,2644.31,553.29,3488.23
CUST-00080,2025-12-31,0.0,0.0,0.0,0.0,9828.78,9828.78
